,user,item,rating
96164,880,554,3
96165,913,15,3
96166,870,1664,4
96167,924,605,3
96168,303,542,2
96169,871,989,3
96170,642,357,2
96171,919,191,5
96172,500,93,4
96173,934,650,4
96174,451,245,2
96175,363,224,4
96176,865,456,1
96177,889,604,3
96178,883,750,3
96179,890,7,4
96180,663,174,5
96181,551,215,4
96182,589,877,4
96183,786,265,4
96184,454,132,2
96185,936,100,4
96186,599,546,4
96187,666,655,4
96188,301,155,1
96189,911,625,5
96190,930,100,3
96191,644,308,4
96192,760,845,5
96193,612,127,2
96194,629,39,2
96195,825,323,4
96196,349,713,3
96197,611,302,5
96198,852,100,4
96199,875,45,3
96200,244,121,1
96201,797,1023,3
96202,489,683,2
96203,934,191,5
96204,918,498,4
96205,632,51,4
96206,716,135,3
96207,462,346,1
96208,885,338,3
96209,942,124,4
96210,868,80,2
96211,805,121,3
96212,407,650,2
96213,467,302,4
96214,581,137,5
96215,886,1093,1
96216,389,240,3
96217,921,659,5
96218,320,292,3
96219,77,42,5
96220,861,20,4
96221,815,98,4
96222,682,117,4
96223,943,367,4
96224,504,125,4
96225,715,17,3
96226,878,956,2
96227,936,237,4
96228,919,282,4
96229,326,701,4
96230,896,19,2
96231,905,591,4
96232,804,479,4
96233,816,322,4
96234,279,165,4
96235,774,64,3
96236,38,420,5
96237,845,242,4
96238,782,50,3
96239,868,12,5
96240,224,378,4
96241,566,94,2
96242,883,216,4
96243,913,22,5
96244,276,175,5
96245,130,117,5
96246,56,28,5
96247,533,820,2
96248,650,62,3
96249,586,67,5
96250,554,191,5
96251,482,682,3
96252,889,86,4
96253,328,176,5
96254,934,510,5
96255,648,82,5
96256,603,7,5
96257,280,1063,3
96258,839,458,5
96259,865,408,5
96260,496,88,1
96261,881,257,5
96262,802,565,3
96263,290,120,4
96264,595,1047,2
96265,795,2,3
96266,825,833,4
96267,886,546,1
96268,715,235,2
96269,750,258,3
96270,942,414,4
96271,930,24,1
96272,892,29,2
96273,899,498,4
96274,910,127,5
96275,761,508,1
96276,933,183,4
96277,804,1260,3
96278,776,134,4
96279,405,95,3
96280,916,382,4
96281,345,941,3
96282,889,291,3
96283,712,83,4
96284,234,659,3
96285,94,151,5
96286,757,95,4
96287,785,50,5
96288,912,498,5
96289,533,1142,4
96290,747,521,5
96291,526,245,2
96292,912,610,4
96293,894,345,4
96294,211,890,2
96295,911,431,4
96296,560,515,3
96297,641,432,5
96298,934,86,3
96299,815,559,3
96300,663,652,4
96301,919,303,4
96302,393,1058,4
96303,775,305,4
96304,694,15,4
96305,621,804,4
96306,843,423,2
96307,913,143,5
96308,207,792,2
96309,883,26,3
96310,919,1197,4
96311,550,257,4
96312,615,629,4
96313,719,382,2
96314,864,797,3
96315,59,86,3
96316,515,895,4
96317,920,286,2
96318,788,371,3
96319,793,127,5
96320,927,1,5
96321,757,554,3
96322,871,566,3
96323,782,1384,3
96324,910,684,4
96325,747,204,5
96326,659,712,3
96327,940,678,4
96328,486,813,5
96329,753,183,1
96330,840,521,5
96331,25,86,4
96332,866,340,2
96333,294,294,4
96334,606,185,3
96335,540,121,2
96336,910,310,3
96337,682,81,3
96338,782,269,3
96339,933,163,2
96340,752,902,5
96341,500,402,3
96342,846,558,4
96343,848,451,4
96344,358,208,2
96345,727,173,5
96346,833,802,1
96347,869,249,4
96348,846,386,3
96349,519,991,2
96350,931,304,4
96351,907,427,5
96352,912,646,3
96353,435,430,5
96354,631,873,2
96355,938,742,3
96356,932,474,5
96357,94,293,4
96358,875,23,5
96359,763,955,2
96360,851,161,3
96361,938,926,3
96362,716,1269,4
96363,896,100,3
96364,918,704,4
96365,294,295,4
96366,434,1,4
96367,922,432,5
96368,349,25,3
96369,533,609,4
96370,865,1,1
96371,896,211,4
96372,841,888,5
96373,103,98,3
96374,316,304,3
96375,332,550,5
96376,693,117,4
96377,679,483,5
96378,795,423,2
96379,919,118,4
96380,904,88,3
96381,893,220,3
96382,919,9,5
96383,555,235,3
96384,553,134,4
96385,892,196,4
96386,763,1098,3
96387,56,871,2
96388,552,1,3
96389,721,284,4
96390,477,111,5
96391,801,268,5
96392,880,23,5
96393,638,210,4
96394,621,585,4
96395,790,1047,3
96396,825,1049,3
96397,334,518,4
96398,49,300,1
96399,544,302,5
96400,523,168,4
96401,828,985,3
96402,297,153,5
96403,293,1119,1
96404,551,366,5
96405,916,157,4
96406,96,423,5
96407,788,323,3
96408,821,22,5
96409,892,239,4
96410,747,476,3
96411,716,696,2
96412,406,98,4
96413,642,402,4
96414,279,744,2
96415,758,176,5
96416,707,313,2
96417,900,661,4
96418,916,172,5
96419,403,282,5
96420,823,742,4
96421,889,135,2
96422,521,597,2
96423,919,137,2
96424,774,561,1
96425,532,407,2
96426,782,994,2
96427,854,343,3
96428,766,837,3
96429,406,286,3
96430,606,235,3
96431,114,527,3
96432,486,302,5
96433,903,210,4
96434,801,271,5
96435,936,988,3
96436,381,225,3
96437,923,544,4
96438,524,150,2
96439,551,686,3
96440,815,144,4
96441,646,307,3
96442,798,1102,4
96443,893,50,5
96444,840,1674,4
96445,942,678,3
96446,192,287,4
96447,606,198,4
96448,658,235,2
96449,747,659,4
96450,864,672,2
96451,893,819,3
96452,753,89,3
96453,897,371,2
96454,877,86,4
96455,805,371,1
96456,893,24,4
96457,514,1101,4
96458,847,164,3
96459,49,813,3
96460,693,134,4
96461,99,473,4
96462,881,70,2
96463,930,1010,2
96464,606,188,4
96465,878,153,5
96466,477,274,5
96467,872,685,4
96468,664,58,4
96469,712,501,3
96470,870,736,1
96471,312,83,4
96472,751,210,5
96473,666,192,4
96474,383,185,5
96475,312,525,5
96476,794,257,4
96477,711,91,4
96478,705,588,3
96479,758,345,5
96480,904,535,3
96481,708,880,3
96482,453,781,3
96483,896,288,3
96484,896,199,3
96485,896,79,5
96486,894,1295,3
96487,537,315,4
96488,889,82,4
96489,943,585,1
96490,881,79,4
96491,876,318,5
96492,504,153,3
96493,109,595,3
96494,833,284,1
96495,672,220,2
96496,308,530,4
96497,705,797,4
96498,634,111,4
96499,730,268,4
96500,773,29,2
96501,880,376,3
96502,661,665,3
96503,860,262,4
96504,138,497,5
96505,295,132,5
96506,933,452,1
96507,647,147,4
96508,463,269,5
96509,75,864,4
96510,871,97,3
96511,643,1215,3
96512,936,13,4
96513,714,257,3
96514,921,237,3
96515,213,70,3
96516,22,265,3
96517,379,317,5
96518,790,403,4
96519,773,367,2
96520,833,410,3
96521,782,361,3
96522,99,433,4
96523,11,11,2
96524,932,503,4
96525,764,69,5
96526,284,315,5
96527,784,340,3
96528,929,197,3
96529,918,972,5
96530,585,313,3
96531,862,406,4
96532,468,44,4
96533,630,471,4
96534,889,96,4
96535,264,173,5
96536,716,465,5
96537,682,586,1
96538,244,455,2
96539,846,509,4
96540,291,582,4
96541,486,825,2
96542,663,833,4
96543,628,301,4
96544,790,1014,2
96545,690,514,1
96546,641,258,3
96547,878,1092,3
96548,311,415,3
96549,880,91,3
96550,457,1221,4
96551,807,596,4
96552,880,411,4
96553,804,476,3
96554,674,181,4
96555,537,303,4
96556,829,10,3
96557,305,127,5
96558,788,148,3
96559,11,747,3
96560,690,443,3
96561,645,959,4
96562,579,294,4
96563,291,562,4
96564,655,916,2
96565,893,121,4
96566,711,549,4
96567,751,94,3
96568,661,218,3
96569,771,82,2
96570,829,212,4
96571,49,121,1
96572,581,936,3
96573,200,523,4
96574,906,284,4
96575,878,690,2
96576,877,306,3
96577,922,367,3
96578,823,919,4
96579,82,660,5
96580,10,604,4
96581,820,347,4
96582,915,691,4
96583,918,42,3
96584,682,401,1
96585,936,1171,5
96586,435,409,3
96587,343,478,5
96588,921,185,3
96589,758,237,4
96590,843,482,2
96591,130,444,4
96592,683,258,3
96593,729,346,1
96594,257,936,4
96595,682,147,1
96596,747,127,5
96597,378,25,4
96598,744,483,4
96599,740,1038,4
96600,716,1126,3
96601,892,288,4
96602,756,1652,1
96603,760,748,4
96604,721,1026,3
96605,804,40,3
96606,22,233,3
96607,493,435,5
96608,864,201,5
96609,326,56,2
96610,606,1065,5
96611,92,1210,1
96612,533,740,4
96613,890,448,2
96614,662,1511,4
96615,870,659,4
96616,454,1089,2
96617,935,620,2
96618,880,475,4
96619,881,473,2
96620,892,511,5
96621,639,865,1
96622,881,120,2
96623,682,62,3
96624,660,301,3
96625,902,79,5
96626,871,269,3
96627,711,969,5
96628,64,503,4
96629,731,608,4
96630,938,237,2
96631,840,653,5
96632,788,531,4
96633,932,1456,4
96634,932,502,4
96635,512,186,5
96636,339,644,5
96637,541,1030,3
96638,930,257,4
96639,800,15,4
96640,655,1142,2
96641,796,573,4
96642,588,447,3
96643,375,234,5
96644,788,159,3
96645,253,966,5
96646,763,198,5
96647,592,984,1
96648,880,794,4
96649,535,277,5
96650,846,51,4
96651,406,101,3
96652,846,1041,4
96653,679,318,5
96654,927,426,4
96655,918,1172,3
96656,618,1063,3
96657,804,483,5
96658,815,159,3
96659,509,271,4
96660,860,663,3
96661,871,301,4
96662,932,82,3
96663,13,429,5
96664,848,523,5
96665,787,345,3
96666,269,739,1
96667,734,230,2
96668,851,815,3
96669,653,1042,2
96670,924,527,4
96671,318,143,5
96672,911,26,4
96673,843,1157,3
96674,894,237,4
96675,913,258,4
96676,919,124,3
96677,934,624,4
96678,793,742,3
96679,548,176,4
96680,864,1140,1
96681,655,1245,3
96682,561,99,3
96683,279,544,1
96684,44,97,2
96685,805,213,3
96686,886,55,4
96687,178,1028,3
96688,852,506,4
96689,567,513,4
96690,907,312,5
96691,608,287,3
96692,16,66,4
96693,797,294,3
96694,495,240,4
96695,776,559,4
96696,601,473,3
96697,682,65,3
96698,117,282,5
96699,1,152,5
96700,933,393,2
96701,806,180,4
96702,177,160,4
96703,41,135,4
96704,658,198,5
96705,221,38,2
96706,622,1149,3
96707,514,421,4
96708,657,873,3
96709,659,505,4
96710,500,1057,3
96711,823,517,5
96712,919,111,4
96713,892,300,4
96714,445,183,2
96715,836,187,5
96716,705,471,5
96717,650,602,4
96718,305,97,4
96719,812,302,3
96720,303,191,5
96721,567,494,5
96722,919,147,4
96723,554,1028,3
96724,338,990,4
96725,758,117,4
96726,560,222,4
96727,913,408,5
96728,829,105,3
96729,435,603,3
96730,623,274,4
96731,639,60,3
96732,862,176,5
96733,373,178,4
96734,896,91,2
96735,279,7,5
96736,804,291,4
96737,930,143,2
96738,280,183,3
96739,561,9,4
96740,838,1039,5
96741,929,144,3
96742,315,288,3
96743,709,762,3
96744,588,301,5
96745,21,53,4
96746,630,1079,1
96747,642,257,5
96748,942,318,5
96749,891,127,4
96750,21,273,4
96751,883,70,3
96752,492,1121,2
96753,747,196,2
96754,499,56,4
96755,875,134,5
96756,899,414,2
96757,606,588,5
96758,642,1055,4
96759,839,333,4
96760,130,1278,5
96761,3,346,5
96762,887,1060,5
96763,719,255,2
96764,387,581,4
96765,382,756,3
96766,922,411,1
96767,769,13,4
96768,889,705,4
96769,904,785,5
96770,582,328,3
96771,870,1044,2
96772,729,894,1
96773,916,137,5
96774,749,433,3
96775,892,483,5
96776,938,118,5
96777,929,589,5
96778,846,187,4
96779,458,69,2
96780,645,202,3
96781,630,546,3
96782,889,959,3
96783,407,101,3
96784,935,181,4
96785,654,248,2
96786,330,496,5
96787,559,652,4
96788,896,69,5
96789,833,180,5
96790,932,523,4
96791,923,121,4
96792,650,153,4
96793,830,228,3
96794,896,661,4
96795,465,835,3
96796,788,192,4
96797,940,264,1
96798,901,321,1
96799,916,98,5
96800,911,87,5
96801,85,333,1
96802,691,772,5
96803,449,70,4
96804,907,172,4
96805,739,749,5
96806,847,157,1
96807,268,116,4
96808,484,393,1
96809,897,405,5
96810,932,99,4
96811,842,902,5
96812,524,1107,4
96813,833,26,1
96814,312,199,5
96815,293,162,3
96816,773,196,4
96817,374,117,5
96818,833,153,3
96819,881,651,5
96820,435,441,3
96821,239,203,1
96822,900,9,2
96823,943,427,4
96824,601,208,4
96825,577,97,5
96826,838,153,4
96827,896,300,2
96828,595,108,2
96829,770,323,5
96830,831,22,5
96831,829,475,4
96832,269,378,3
96833,868,65,2
96834,815,228,5
96835,682,804,3
96836,521,239,5
96837,625,732,3
96838,158,7,5
96839,374,477,1
96840,627,385,2
96841,894,271,2
96842,882,746,4
96843,908,663,3
96844,56,66,3
96845,932,513,5
96846,756,403,2
96847,659,526,5
96848,378,1091,2
96849,907,742,5
96850,931,281,3
96851,917,289,4
96852,184,95,4
96853,938,100,5
96854,885,1030,1
96855,642,400,4
96856,361,692,4
96857,407,73,4
96858,773,522,4
96859,803,322,2
96860,792,1164,3
96861,389,347,4
96862,894,52,4
96863,478,32,3
96864,527,9,5
96865,806,318,5
96866,916,1079,2
96867,621,148,4
96868,710,887,2
96869,894,595,3
96870,882,470,4
96871,715,101,3
96872,825,321,3
96873,733,9,3
96874,548,328,4
96875,923,1,3
96876,830,151,3
96877,847,602,3
96878,932,168,5
96879,329,127,4
96880,493,274,5
96881,167,1125,5
96882,823,168,5
96883,188,187,3
96884,496,419,2
96885,936,1323,4
96886,916,226,3
96887,727,447,3
96888,464,249,2
96889,749,178,4
96890,896,245,4
96891,864,108,3
96892,28,434,4
96893,588,382,3
96894,442,96,4
96895,913,172,5
96896,537,1048,2
96897,895,222,3
96898,574,312,4
96899,782,254,2
96900,901,429,5
96901,324,321,3
96902,868,155,2
96903,648,249,3
96904,766,294,2
96905,551,302,3
96906,43,202,5
96907,911,473,3
96908,890,133,5
96909,537,345,4
96910,747,100,5
96911,310,1142,5
96912,770,111,5
96913,897,185,5
96914,643,5,3
96915,834,298,4
96916,573,495,2
96917,654,455,3
96918,5,368,1
96919,85,181,4
96920,889,947,4
96921,849,38,5
96922,916,273,3
96923,531,313,5
96924,901,1035,4
96925,670,515,2
96926,804,820,4
96927,442,405,3
96928,939,274,5
96929,939,252,3
96930,805,1071,4
96931,474,411,2
96932,864,1425,2
96933,650,635,3
96934,37,62,5
96935,646,354,3
96936,774,217,2
96937,610,485,5
96938,656,340,3
96939,269,1267,1
96940,938,220,4
96941,181,280,4
96942,339,518,5
96943,854,476,3
96944,907,220,5
96945,887,578,4
96946,834,342,2
96947,601,660,3
96948,416,17,2
96949,807,139,2
96950,705,416,3
96951,924,1149,3
96952,556,135,2
96953,919,277,5
96954,907,988,3
96955,864,230,2
96956,896,483,3
96957,823,686,4
96958,286,367,5
96959,707,479,3
96960,642,131,3
96961,294,333,4
96962,943,185,2
96963,749,405,2
96964,908,264,3
96965,286,537,4
96966,640,1010,3
96967,400,313,5
96968,781,523,5
96969,672,1190,2
96970,201,440,2
96971,795,436,3
96972,634,269,4
96973,759,323,4
96974,943,403,4
96975,385,448,3
96976,804,145,3
96977,716,195,1
96978,882,230,5
96979,504,248,4
96980,934,1203,5
96981,566,521,4
96982,837,181,3
96983,943,401,1
96984,917,3,1
96985,751,658,3
96986,741,724,4
96987,843,228,4
96988,933,515,3
96989,749,356,4
96990,109,410,1
96991,125,222,5
96992,932,399,4
96993,655,1262,3
96994,881,447,4
96995,932,526,5
96996,851,339,4
96997,934,602,3
96998,450,1480,3
96999,533,147,1
97000,692,1,4
97001,44,183,4
97002,865,831,1
97003,917,255,3
97004,798,699,3
97005,719,137,1
97006,189,523,4
97007,409,178,5
97008,328,68,3
97009,870,170,5
97010,936,343,3
97011,789,762,3
97012,749,1440,3
97013,747,488,5
97014,65,9,5
97015,829,845,3
97016,622,742,3
97017,712,204,4
97018,321,428,4
97019,610,317,3
97020,611,315,5
97021,280,585,3
97022,648,211,4
97023,919,181,4
97024,864,121,4
97025,303,634,3
97026,833,1353,3
97027,863,355,4
97028,749,420,4
97029,664,230,3
97030,458,483,5
97031,798,402,3
97032,795,208,4
97033,407,288,4
97034,846,428,3
97035,653,182,3
97036,716,190,5
97037,709,738,1
97038,324,742,5
97039,201,1137,4
97040,761,201,2
97041,650,89,4
97042,65,392,5
97043,305,173,3
97044,551,546,2
97045,746,135,1
97046,500,242,3
97047,393,774,4
97048,145,53,2
97049,627,518,4
97050,806,96,5
97051,858,127,5
97052,861,213,5
97053,751,479,2
97054,804,218,4
97055,805,477,4
97056,608,1281,4
97057,886,1467,5
97058,24,151,5
97059,584,50,4
97060,774,177,4
97061,429,472,3
97062,758,204,4
97063,680,257,4
97064,528,213,4
97065,406,601,3
97066,323,1048,3
97067,593,40,1
97068,6,202,3
97069,922,431,4
97070,406,154,5
97071,840,176,3
97072,537,462,3
97073,883,207,3
97074,774,421,1
97075,715,100,2
97076,532,347,4
97077,699,591,2
97078,731,1275,1
97079,442,450,3
97080,536,1050,5
97081,860,327,3
97082,452,213,4
97083,521,181,4
97084,821,504,4
97085,828,345,1
97086,537,527,4
97087,774,82,2
97088,757,638,3
97089,421,79,4
97090,881,72,2
97091,123,321,4
97092,474,647,4
97093,916,640,4
97094,72,649,4
97095,314,932,4
97096,805,1105,2
97097,748,227,3
97098,932,89,5
97099,727,198,4
97100,435,201,4
97101,918,656,4
97102,660,1139,2
97103,642,686,5
97104,366,758,3
97105,846,560,1
97106,717,245,4
97107,648,176,4
97108,721,739,4
97109,749,155,2
97110,690,47,1
97111,578,1016,4
97112,887,228,4
97113,749,203,4
97114,936,1315,3
97115,919,1119,3
97116,459,298,3
97117,890,205,5
97118,435,635,3
97119,864,204,5
97120,738,655,3
97121,577,68,4
97122,877,1402,4
97123,868,655,4
97124,798,83,4
97125,936,289,5
97126,711,51,4
97127,526,123,3
97128,806,88,4
97129,907,107,5
97130,840,199,4
97131,918,507,5
97132,401,188,1
97133,934,303,4
97134,382,168,4
97135,347,363,1
97136,875,480,5
97137,262,234,3
97138,807,496,5
97139,843,427,2
97140,904,1074,4
97141,921,797,3
97142,913,4,4
97143,881,498,4
97144,556,243,1
97145,327,529,3
97146,844,100,4
97147,871,1176,3
97148,474,59,3
97149,884,212,4
97150,846,192,5
97151,631,886,4
97152,848,430,5
97153,532,1011,5
97154,873,326,4
97155,834,245,4
97156,889,737,3
97157,77,228,3
97158,808,327,5
97159,747,715,5
97160,360,137,5
97161,648,904,2
97162,23,73,3
97163,308,429,4
97164,660,636,2
97165,889,208,4
97166,940,879,3
97167,901,142,4
97168,457,356,4
97169,892,477,4
97170,537,1404,2
97171,234,2,2
97172,937,283,4
97173,772,271,4
97174,666,236,4
97175,790,176,3
97176,815,588,5
97177,851,261,3
97178,62,151,5
97179,804,235,5
97180,698,496,3
97181,588,356,4
97182,682,1311,3
97183,618,588,4
97184,833,1006,1
97185,666,642,5
97186,291,833,3
97187,721,228,5
97188,896,802,2
97189,903,509,4
97190,902,301,2
97191,389,487,5
97192,800,405,4
97193,454,527,4
97194,918,151,2
97195,592,603,5
97196,845,303,1
97197,844,125,3
97198,279,1496,3
97199,806,702,3
97200,862,651,5
97201,398,708,3
97202,533,243,3
97203,561,566,3
97204,385,92,3
97205,426,496,3
97206,339,790,2
97207,758,307,3
97208,181,815,3
97209,13,188,4
97210,707,345,5
97211,642,181,5
97212,782,1608,3
97213,457,569,3
97214,577,5,4
97215,749,181,5
97216,648,377,3
97217,882,291,4
97218,758,270,4
97219,788,153,3
97220,571,144,2
97221,88,326,5
97222,851,687,2
97223,174,1017,2
97224,641,528,4
97225,758,393,4
97226,417,473,2
97227,862,432,5
97228,459,125,4
97229,930,709,4
97230,351,304,3
97231,87,180,4
97232,924,181,3
97233,787,906,1
97234,871,271,5
97235,796,662,5
97236,919,293,4
97237,937,237,4
97238,295,416,4
97239,639,61,3
97240,862,91,5
97241,774,218,1
97242,916,52,5
97243,881,243,2
97244,655,815,2
97245,609,15,5
97246,854,322,1
97247,619,182,4
97248,551,895,3
97249,460,870,2
97250,151,705,5
97251,794,187,5
97252,503,529,2
97253,927,1178,2
97254,940,171,2
97255,897,763,3
97256,934,226,4
97257,318,944,2
97258,639,100,1
97259,521,204,4
97260,880,407,1
97261,214,55,4
97262,833,1628,3
97263,932,448,2
97264,922,385,3
97265,864,183,4
97266,864,189,4
97267,933,177,4
97268,336,173,5
97269,796,62,4
97270,929,496,3
97271,514,433,5
97272,622,769,1
97273,442,2,3
97274,715,1222,2
97275,751,315,3
97276,130,233,4
97277,559,167,3
97278,883,580,3
97279,889,210,4
97280,62,924,1
97281,851,1120,2
97282,561,1210,1
97283,934,705,4
97284,908,144,4
97285,870,12,4
97286,675,269,5
97287,697,986,1
97288,924,276,2
97289,399,47,3
97290,880,940,3
97291,886,204,3
97292,545,692,3
97293,536,386,4
97294,577,125,4
97295,934,144,4
97296,917,121,1
97297,738,240,3
97298,921,174,5
97299,901,756,4
97300,840,179,5
97301,886,209,4
97302,276,772,4
97303,936,7,4
97304,763,703,5
97305,932,462,4
97306,843,173,2
97307,566,265,4
97308,938,410,1
97309,83,704,3
97310,189,582,5
97311,856,272,5
97312,747,1045,4
97313,846,197,4
97314,805,144,3
97315,243,246,4
97316,451,266,2
97317,933,175,4
97318,404,301,3
97319,313,603,5
97320,896,248,4
97321,593,274,3
97322,924,56,3
97323,374,504,4
97324,655,1155,3
97325,874,285,4
97326,669,7,3
97327,59,243,1
97328,751,274,4
97329,933,9,3
97330,389,239,3
97331,943,576,4
97332,244,67,4
97333,239,14,5
97334,922,919,5
97335,183,1215,1
97336,177,221,3
97337,773,68,2
97338,872,926,4
97339,232,286,3
97340,796,450,3
97341,157,258,3
97342,528,678,3
97343,880,1222,4
97344,391,591,4
97345,919,406,3
97346,523,1069,5
97347,810,878,4
97348,363,313,5
97349,682,33,4
97350,742,282,3
97351,246,159,3
97352,913,466,3
97353,799,1545,4
97354,726,1038,2
97355,931,111,3
97356,847,50,4
97357,862,265,5
97358,923,815,4
97359,82,484,4
97360,884,510,5
97361,846,738,4
97362,883,349,2
97363,909,707,5
97364,503,187,5
97365,796,145,2
97366,929,429,4
97367,225,479,4
97368,59,4,4
97369,821,993,4
97370,339,216,3
97371,912,419,4
97372,305,566,3
97373,209,129,2
97374,374,411,3
97375,936,1375,5
97376,617,320,5
97377,315,318,5
97378,232,435,4
97379,276,182,5
97380,488,746,4
97381,854,1283,2
97382,919,22,5
97383,799,306,4
97384,788,294,3
97385,835,1278,5
97386,795,1030,3
97387,311,550,3
97388,907,978,5
97389,868,2,2
97390,660,94,2
97391,894,534,4
97392,655,307,3
97393,642,748,5
97394,681,894,1
97395,435,84,2
97396,523,213,5
97397,926,245,3
97398,429,129,4
97399,441,300,3
97400,293,122,3
97401,199,1354,1
97402,774,553,2
97403,151,380,5
97404,653,371,1
97405,921,276,1
97406,903,127,5
97407,542,194,4
97408,938,845,1
97409,885,549,3
97410,924,9,4
97411,709,17,4
97412,889,949,3
97413,903,928,2
97414,751,660,4
97415,610,176,4
97416,615,300,4
97417,882,133,5
97418,758,831,4
97419,548,924,3
97420,805,519,4
97421,892,497,4
97422,786,100,4
97423,803,305,5
97424,537,604,3
97425,813,243,3
97426,927,210,5
97427,759,237,3
97428,665,200,4
97429,79,236,5
97430,10,93,4
97431,773,24,3
97432,592,295,4
97433,758,320,5
97434,780,427,3
97435,894,287,4
97436,846,747,3
97437,345,181,4
97438,405,1445,1
97439,8,260,3
97440,699,291,3
97441,795,47,3
97442,181,1381,2
97443,164,328,5
97444,532,215,5
97445,436,856,4
97446,534,508,4
97447,870,367,4
97448,629,194,5
97449,604,288,3
97450,536,431,5
97451,701,286,4
97452,912,357,5
97453,537,609,3
97454,653,210,4
97455,13,400,4
97456,826,4,4
97457,159,932,3
97458,541,1041,3
97459,747,194,3
97460,682,1478,3
97461,667,275,4
97462,393,8,3
97463,734,498,4
97464,229,882,4
97465,871,402,3
97466,903,369,4
97467,425,827,1
97468,851,95,4
97469,416,95,3
97470,588,660,4
97471,537,228,3
97472,272,187,5
97473,910,121,1
97474,453,1079,1
97475,805,317,4
97476,497,226,3
97477,910,742,4
97478,547,751,4
97479,488,492,2
97480,910,183,4
97481,747,900,5
97482,788,445,4
97483,779,447,4
97484,830,231,2
97485,887,71,5
97486,854,508,4
97487,927,571,3
97488,271,610,3
97489,901,69,5
97490,825,1011,3
97491,332,619,3
97492,907,781,5
97493,870,939,3
97494,389,257,3
97495,796,234,2
97496,887,609,4
97497,860,781,2
97498,826,399,4
97499,943,717,4
97500,731,520,4
97501,892,797,4
97502,876,286,5
97503,758,315,5
97504,606,1149,4
97505,881,1217,5
97506,271,429,4
97507,876,523,5
97508,924,402,3
97509,916,66,3
97510,770,257,4
97511,927,1284,4
97512,916,421,5
97513,745,603,4
97514,586,939,4
97515,940,7,4
97516,815,239,5
97517,892,175,4
97518,921,69,4
97519,919,678,2
97520,848,132,5
97521,546,300,3
97522,919,95,4
97523,321,59,4
97524,597,748,5
97525,537,69,2
97526,785,137,2
97527,389,618,4
97528,484,38,4
97529,933,226,2
97530,746,83,4
97531,574,311,4
97532,637,127,2
97533,856,328,3
97534,862,202,5
97535,790,210,4
97536,618,776,2
97537,133,271,5
97538,495,393,5
97539,871,305,3
97540,728,748,3
97541,682,8,3
97542,469,487,5
97543,883,241,4
97544,721,1065,5
97545,201,28,3
97546,457,238,5
97547,536,640,4
97548,896,478,5
97549,776,427,3
97550,886,164,4
97551,655,410,2
97552,280,182,3
97553,303,88,4
97554,712,96,5
97555,896,427,4
97556,686,26,5
97557,42,591,4
97558,394,343,3
97559,350,429,4
97560,298,679,3
97561,598,538,4
97562,622,978,2
97563,934,1135,3
97564,710,501,3
97565,882,501,5
97566,802,748,4
97567,804,513,5
97568,791,294,3
97569,679,97,3
97570,495,590,4
97571,870,654,4
97572,916,23,4
97573,363,80,4
97574,917,1,3
97575,851,930,3
97576,864,88,4
97577,727,840,2
97578,860,678,3
97579,288,286,4
97580,639,863,4
97581,643,572,3
97582,930,210,2
97583,650,158,2
97584,889,193,4
97585,815,333,3
97586,624,275,4
97587,279,374,1
97588,768,284,1
97589,434,1197,5
97590,669,603,5
97591,735,756,2
97592,782,1387,3
97593,503,580,3
97594,895,151,5
97595,59,517,5
97596,392,528,5
97597,448,270,5
97598,592,750,5
97599,659,673,4
97600,847,222,5
97601,303,943,2
97602,100,315,5
97603,749,470,5
97604,882,432,5
97605,755,286,5
97606,20,15,4
97607,327,628,2
97608,880,527,4
97609,115,558,5
97610,557,307,5
97611,368,413,1
97612,943,216,4
97613,883,1012,5
97614,371,202,5
97615,790,792,2
97616,245,717,4
97617,901,1120,4
97618,416,100,5
97619,2,296,3
97620,605,111,3
97621,650,23,3
97622,923,741,5
97623,234,1448,3
97624,671,82,4
97625,924,129,4
97626,805,11,2
97627,21,1,5
97628,916,558,3
97629,907,15,5
97630,847,501,3
97631,844,12,5
97632,44,198,4
97633,883,82,3
97634,788,300,5
97635,860,339,3
97636,886,410,4
97637,546,236,4
97638,246,66,3
97639,830,692,4
97640,880,318,5
97641,334,161,3
97642,916,123,3
97643,908,709,4
97644,815,318,5
97645,928,127,5
97646,883,490,4
97647,911,199,3
97648,937,874,3
97649,655,1640,3
97650,724,1105,1
97651,786,376,3
97652,874,654,5
97653,383,213,5
97654,577,660,3
97655,804,841,4
97656,621,405,5
97657,930,240,1
97658,904,280,5
97659,655,734,3
97660,573,134,4
97661,18,127,5
97662,887,90,5
97663,934,204,4
97664,704,633,5
97665,779,255,4
97666,145,1012,4
97667,837,285,4
97668,894,922,4
97669,537,300,1
97670,216,181,3
97671,645,184,3
97672,515,326,2
97673,873,348,3
97674,943,763,4
97675,806,1059,3
97676,846,80,4
97677,774,399,2
97678,710,294,3
97679,374,31,5
97680,815,919,5
97681,646,328,3
97682,815,2,3
97683,658,127,5
97684,892,526,4
97685,425,70,3
97686,928,276,5
97687,798,2,4
97688,908,209,3
97689,886,53,1
97690,902,1,5
97691,864,8,5
97692,389,143,3
97693,727,491,4
97694,305,484,3
97695,239,433,5
97696,815,28,4
97697,894,874,4
97698,889,483,4
97699,819,255,1
97700,724,887,3
97701,937,508,1
97702,931,313,4
